issue_key,file_path,file,rule,impact_severity,impact_quality,type,message,line,effort
AZ4INX2YUdMD1-xUqr6T,lib/sqlalchemy/dialects/sqlite/provision.py,provision.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",26,0min
AZ4INX2YUdMD1-xUqr6V,lib/sqlalchemy/dialects/sqlite/provision.py,provision.py,python:S3626,LOW,MAINTAINABILITY,CODE_SMELL,Remove this redundant continue.,61,1min
AZ4INX2fUdMD1-xUqr6s,lib/sqlalchemy/dialects/sqlite/pysqlcipher.py,pysqlcipher.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""SQLiteDialect_pysqlcipher"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",103,5min
AZ4INX2pUdMD1-xUqr66,lib/sqlalchemy/dialects/sqlite/pysqlite.py,pysqlite.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""_SQLite_pysqliteTimeStamp"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",461,5min
AZ4INX2pUdMD1-xUqr67,lib/sqlalchemy/dialects/sqlite/pysqlite.py,pysqlite.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""_SQLite_pysqliteDate"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",475,5min
AZ4INX2pUdMD1-xUqr68,lib/sqlalchemy/dialects/sqlite/pysqlite.py,pysqlite.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""SQLiteDialect_pysqlite"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",489,5min
AZ4INX2pUdMD1-xUqr69,lib/sqlalchemy/dialects/sqlite/pysqlite.py,pysqlite.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""_SQLiteDialect_pysqlite_numeric"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",652,5min
AZ4INX2pUdMD1-xUqr6_,lib/sqlalchemy/dialects/sqlite/pysqlite.py,pysqlite.py,python:S101,LOW,MAINTAINABILITY,CODE_SMELL,"Rename class ""_SQLiteDialect_pysqlite_dollar"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",739,5min
AZ4INX5FUdMD1-xUqr_o,lib/sqlalchemy/engine/cursor.py,cursor.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",265,0min
AZ4INX5FUdMD1-xUqr_q,lib/sqlalchemy/engine/cursor.py,cursor.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Replace unused local variable ""e_ridx"" with ""_"".",777,5min
AZ4INX5FUdMD1-xUqr_r,lib/sqlalchemy/engine/cursor.py,cursor.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",838,0min
AZ4INX5FUdMD1-xUqr_s,lib/sqlalchemy/engine/cursor.py,cursor.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",884,0min
AZ4INX5FUdMD1-xUqr_3,lib/sqlalchemy/engine/cursor.py,cursor.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1868,0min
AZ4INX5vUdMD1-xUqsAx,lib/sqlalchemy/engine/default.py,default.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",267,0min
AZ4INX5dUdMD1-xUqsAN,lib/sqlalchemy/engine/events.py,events.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",558,0min
AZ4INX5dUdMD1-xUqsAO,lib/sqlalchemy/engine/events.py,events.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",570,0min
AZ4INX5MUdMD1-xUqr__,lib/sqlalchemy/engine/reflection.py,reflection.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""SchemaTab"" to match the regular expression ^[_a-z][a-z0-9_]*$.",573,2min
AZ4INX5qUdMD1-xUqsAo,lib/sqlalchemy/engine/result.py,result.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",303,0min
AZ4INX5qUdMD1-xUqsAs,lib/sqlalchemy/engine/result.py,result.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Replace unused local variable ""uniques"" with ""_"".",774,5min
AZ4INX5qUdMD1-xUqsAv,lib/sqlalchemy/engine/result.py,result.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2322,0min
AZ4INX49UdMD1-xUqr_h,lib/sqlalchemy/engine/strategies.py,strategies.py,python:S116,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this field ""MockConnection"" to match the regular expression ^[_a-z][_a-z0-9]*$.",19,2min
AZ4INX5CUdMD1-xUqr_j,lib/sqlalchemy/engine/url.py,url.py,python:S1940,LOW,MAINTAINABILITY,CODE_SMELL,"Use the opposite operator (""!="") instead.",690,2min
AZ4INX5CUdMD1-xUqr_l,lib/sqlalchemy/engine/url.py,url.py,python:S5842,LOW,RELIABILITY,BUG,Rework this part of the regex to not match the empty string.,861,5min
AZ4INYCXUdMD1-xUqsS9,lib/sqlalchemy/event/attr.py,attr.py,python:S2737,LOW,MAINTAINABILITY,CODE_SMELL,Add logic to this except clause or eliminate it and rethrow the exception automatically.,485,5min
AZ4INYCRUdMD1-xUqsSy,lib/sqlalchemy/event/legacy.py,legacy.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Replace unused local variable ""conv"" with ""_"".",194,5min
AZ4INYCRUdMD1-xUqsSz,lib/sqlalchemy/event/legacy.py,legacy.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Replace unused local variable ""args"" with ""_"".",194,5min
AZ4INYB2UdMD1-xUqsSV,lib/sqlalchemy/ext/associationproxy.py,associationproxy.py,python:S3626,LOW,MAINTAINABILITY,CODE_SMELL,Remove this redundant return.,1501,1min
AZ4INYB2UdMD1-xUqsSX,lib/sqlalchemy/ext/associationproxy.py,associationproxy.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1605,0min
AZ4INYB2UdMD1-xUqsSY,lib/sqlalchemy/ext/associationproxy.py,associationproxy.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1698,0min
AZ4INYB2UdMD1-xUqsSa,lib/sqlalchemy/ext/associationproxy.py,associationproxy.py,python:S3626,LOW,MAINTAINABILITY,CODE_SMELL,Remove this redundant return.,1820,1min
AZ4INYBMUdMD1-xUqsRn,lib/sqlalchemy/ext/automap.py,automap.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""Base"" to match the regular expression ^[_a-z][a-z0-9_]*$.",1434,2min
AZ4INYB5UdMD1-xUqsSg,lib/sqlalchemy/ext/baked.py,baked.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",533,0min
AZ4INYByUdMD1-xUqsSO,lib/sqlalchemy/ext/compiler.py,compiler.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",489,0min
AZ4INYByUdMD1-xUqsSP,lib/sqlalchemy/ext/compiler.py,compiler.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",524,0min
AZ4INYA3UdMD1-xUqsRC,lib/sqlalchemy/ext/horizontal_shard.py,horizontal_shard.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",458,0min
AZ4INYBvUdMD1-xUqsSM,lib/sqlalchemy/ext/indexable.py,indexable.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Remove the unused local variable ""x"".",289,5min
AZ4INYA9UdMD1-xUqsRJ,lib/sqlalchemy/ext/mypy/decl_class.py,decl_class.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",135,0min
AZ4INYA9UdMD1-xUqsRM,lib/sqlalchemy/ext/mypy/decl_class.py,decl_class.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",429,0min
AZ4INYBIUdMD1-xUqsRU,lib/sqlalchemy/ext/mypy/infer.py,infer.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",181,0min
AZ4INYBIUdMD1-xUqsRW,lib/sqlalchemy/ext/mypy/infer.py,infer.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",301,0min
AZ4INYBIUdMD1-xUqsRV,lib/sqlalchemy/ext/mypy/infer.py,infer.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Remove the unused local variable ""the_mapped_type"".",303,5min
AZ4INYBIUdMD1-xUqsRa,lib/sqlalchemy/ext/mypy/infer.py,infer.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",571,0min
AZ4INYA5UdMD1-xUqsRE,lib/sqlalchemy/ext/mypy/util.py,util.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",290,0min
AZ4INYCkUdMD1-xUqsS_,lib/sqlalchemy/log.py,log.py,python:S100,LOW,MAINTAINABILITY,CODE_SMELL,"Rename method ""isEnabledFor"" to match the regular expression ^[a-z_][a-z0-9_]*$.",212,5min
AZ4INYCkUdMD1-xUqsTA,lib/sqlalchemy/log.py,log.py,python:S100,LOW,MAINTAINABILITY,CODE_SMELL,"Rename method ""getEffectiveLevel"" to match the regular expression ^[a-z_][a-z0-9_]*$.",219,5min
AZ4INX-kUdMD1-xUqsLQ,lib/sqlalchemy/orm/attributes.py,attributes.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",595,0min
AZ4INX-kUdMD1-xUqsLS,lib/sqlalchemy/orm/attributes.py,attributes.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1094,0min
AZ4INX-kUdMD1-xUqsLY,lib/sqlalchemy/orm/attributes.py,attributes.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1903,0min
AZ4INX-kUdMD1-xUqsLb,lib/sqlalchemy/orm/attributes.py,attributes.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2295,0min
AZ4INX-kUdMD1-xUqsLe,lib/sqlalchemy/orm/attributes.py,attributes.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2611,0min
AZ4INYAHUdMD1-xUqsPz,lib/sqlalchemy/orm/bulk_persistence.py,bulk_persistence.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2071,0min
AZ4INYAXUdMD1-xUqsQE,lib/sqlalchemy/orm/context.py,context.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",430,0min
AZ4INYAXUdMD1-xUqsQK,lib/sqlalchemy/orm/context.py,context.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1229,0min
AZ4INYAXUdMD1-xUqsQL,lib/sqlalchemy/orm/context.py,context.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1333,0min
AZ4INYAXUdMD1-xUqsQR,lib/sqlalchemy/orm/context.py,context.py,python:S1226,LOW,RELIABILITY,BUG,Introduce a new variable or use its initial value before reassigning 'left'.,1969,5min
AZ4INYAXUdMD1-xUqsQS,lib/sqlalchemy/orm/context.py,context.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2132,0min
AZ4INYAXUdMD1-xUqsQU,lib/sqlalchemy/orm/context.py,context.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2209,0min
AZ4INYAXUdMD1-xUqsQb,lib/sqlalchemy/orm/context.py,context.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2879,0min
AZ4INYAXUdMD1-xUqsQd,lib/sqlalchemy/orm/context.py,context.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Replace unused local variable ""extra"" with ""_"".",2904,5min
AZ4INYAXUdMD1-xUqsQf,lib/sqlalchemy/orm/context.py,context.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",3196,0min
AZ4INX-RUdMD1-xUqsKf,lib/sqlalchemy/orm/decl_api.py,decl_api.py,python:S1226,LOW,RELIABILITY,BUG,Introduce a new variable or use its initial value before reassigning 'dict_'.,175,5min
AZ4INX_QUdMD1-xUqsNN,lib/sqlalchemy/orm/decl_base.py,decl_base.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""cls_as_Decl"" to match the regular expression ^[_a-z][a-z0-9_]*$.",755,2min
AZ4INX_QUdMD1-xUqsNP,lib/sqlalchemy/orm/decl_base.py,decl_base.py,python:S3626,LOW,MAINTAINABILITY,CODE_SMELL,Remove this redundant continue.,890,1min
AZ4INX_QUdMD1-xUqsNO,lib/sqlalchemy/orm/decl_base.py,decl_base.py,python:S3626,LOW,MAINTAINABILITY,CODE_SMELL,Remove this redundant continue.,993,1min
AZ4INX_QUdMD1-xUqsNV,lib/sqlalchemy/orm/decl_base.py,decl_base.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1520,0min
AZ4INX_QUdMD1-xUqsNX,lib/sqlalchemy/orm/decl_base.py,decl_base.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""cls_as_Decl"" to match the regular expression ^[_a-z][a-z0-9_]*$.",1699,2min
AZ4INX-5UdMD1-xUqsMT,lib/sqlalchemy/orm/dependency.py,dependency.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",253,0min
AZ4INX-5UdMD1-xUqsMV,lib/sqlalchemy/orm/dependency.py,dependency.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",395,0min
AZ4INX-5UdMD1-xUqsMY,lib/sqlalchemy/orm/dependency.py,dependency.py,python:S1940,LOW,MAINTAINABILITY,CODE_SMELL,"Use the opposite operator (""!="") instead.",446,2min
AZ4INX-5UdMD1-xUqsMa,lib/sqlalchemy/orm/dependency.py,dependency.py,python:S1940,LOW,MAINTAINABILITY,CODE_SMELL,"Use the opposite operator (""!="") instead.",473,2min
AZ4INX-5UdMD1-xUqsMc,lib/sqlalchemy/orm/dependency.py,dependency.py,python:S1940,LOW,MAINTAINABILITY,CODE_SMELL,"Use the opposite operator (""!="") instead.",543,2min
AZ4INX-5UdMD1-xUqsMe,lib/sqlalchemy/orm/dependency.py,dependency.py,python:S1940,LOW,MAINTAINABILITY,CODE_SMELL,"Use the opposite operator (""!="") instead.",583,2min
AZ4INX-5UdMD1-xUqsMi,lib/sqlalchemy/orm/dependency.py,dependency.py,python:S1940,LOW,MAINTAINABILITY,CODE_SMELL,"Use the opposite operator (""!="") instead.",793,2min
AZ4INX-5UdMD1-xUqsMm,lib/sqlalchemy/orm/dependency.py,dependency.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1039,0min
AZ4INX_bUdMD1-xUqsN0,lib/sqlalchemy/orm/descriptor_props.py,descriptor_props.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""MappedColumn"" to match the regular expression ^[_a-z][a-z0-9_]*$.",358,2min
AZ4INX_bUdMD1-xUqsN2,lib/sqlalchemy/orm/descriptor_props.py,descriptor_props.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""MappedColumn"" to match the regular expression ^[_a-z][a-z0-9_]*$.",439,2min
AZ4INX_bUdMD1-xUqsN3,lib/sqlalchemy/orm/descriptor_props.py,descriptor_props.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""MappedColumn"" to match the regular expression ^[_a-z][a-z0-9_]*$.",479,2min
AZ4INX_bUdMD1-xUqsN4,lib/sqlalchemy/orm/descriptor_props.py,descriptor_props.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""MappedColumn"" to match the regular expression ^[_a-z][a-z0-9_]*$.",505,2min
AZ4INX_bUdMD1-xUqsN5,lib/sqlalchemy/orm/descriptor_props.py,descriptor_props.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""ColumnProperty"" to match the regular expression ^[_a-z][a-z0-9_]*$.",526,2min
AZ4INX_bUdMD1-xUqsN7,lib/sqlalchemy/orm/descriptor_props.py,descriptor_props.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",633,0min
AZ4INX_bUdMD1-xUqsN8,lib/sqlalchemy/orm/descriptor_props.py,descriptor_props.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Remove the unused local variable ""key"".",780,5min
AZ4INX_bUdMD1-xUqsN9,lib/sqlalchemy/orm/descriptor_props.py,descriptor_props.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",975,0min
AZ4INYAnUdMD1-xUqsQ2,lib/sqlalchemy/orm/events.py,events.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1078,0min
AZ4INYAnUdMD1-xUqsQ4,lib/sqlalchemy/orm/events.py,events.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2533,0min
AZ4INYARUdMD1-xUqsP9,lib/sqlalchemy/orm/instrumentation.py,instrumentation.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",716,0min
AZ4INYAuUdMD1-xUqsQ7,lib/sqlalchemy/orm/interfaces.py,interfaces.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",141,0min
AZ4INX_eUdMD1-xUqsOD,lib/sqlalchemy/orm/loading.py,loading.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",384,0min
AZ4INX_eUdMD1-xUqsOE,lib/sqlalchemy/orm/loading.py,loading.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",469,0min
AZ4INX_eUdMD1-xUqsOJ,lib/sqlalchemy/orm/loading.py,loading.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1261,0min
AZ4INX_eUdMD1-xUqsOK,lib/sqlalchemy/orm/loading.py,loading.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1280,0min
AZ4INX_eUdMD1-xUqsON,lib/sqlalchemy/orm/loading.py,loading.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1369,0min
AZ4INX_eUdMD1-xUqsOO,lib/sqlalchemy/orm/loading.py,loading.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1378,0min
AZ4INX_LUdMD1-xUqsM-,lib/sqlalchemy/orm/mapper.py,mapper.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1975,0min
AZ4INX_LUdMD1-xUqsNG,lib/sqlalchemy/orm/mapper.py,mapper.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",4407,0min
AZ4INX_xUdMD1-xUqsPB,lib/sqlalchemy/orm/path_registry.py,path_registry.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",222,0min
AZ4INYADUdMD1-xUqsPb,lib/sqlalchemy/orm/persistence.py,persistence.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",460,0min
AZ4INYADUdMD1-xUqsPj,lib/sqlalchemy/orm/persistence.py,persistence.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",889,0min
AZ4INYADUdMD1-xUqsPo,lib/sqlalchemy/orm/persistence.py,persistence.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1483,0min
AZ4INYADUdMD1-xUqsPs,lib/sqlalchemy/orm/persistence.py,persistence.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1720,0min
AZ4INYANUdMD1-xUqsP1,lib/sqlalchemy/orm/query.py,query.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",556,0min
AZ4INYANUdMD1-xUqsP2,lib/sqlalchemy/orm/query.py,query.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1292,0min
AZ4INYANUdMD1-xUqsP4,lib/sqlalchemy/orm/query.py,query.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1335,0min
AZ4INYANUdMD1-xUqsP5,lib/sqlalchemy/orm/query.py,query.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2803,0min
AZ4INYANUdMD1-xUqsP6,lib/sqlalchemy/orm/query.py,query.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2957,0min
AZ4INX_WUdMD1-xUqsNr,lib/sqlalchemy/orm/relationships.py,relationships.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2516,0min
AZ4INX_tUdMD1-xUqsOt,lib/sqlalchemy/orm/session.py,session.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1198,0min
AZ4INX_tUdMD1-xUqsOx,lib/sqlalchemy/orm/session.py,session.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1426,0min
AZ4INX_tUdMD1-xUqsO2,lib/sqlalchemy/orm/session.py,session.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Remove the unused local variable ""obj"".",3433,5min
AZ4INX_tUdMD1-xUqsO4,lib/sqlalchemy/orm/session.py,session.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",3852,0min
AZ4INX-qUdMD1-xUqsLi,lib/sqlalchemy/orm/state.py,state.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Replace unused local variable ""instance"" with ""_"".",563,5min
AZ4INYATUdMD1-xUqsQA,lib/sqlalchemy/orm/state_changes.py,state_changes.py,python:S2737,LOW,MAINTAINABILITY,CODE_SMELL,Add logic to this except clause or eliminate it and rethrow the exception automatically.,141,5min
AZ4INYATUdMD1-xUqsQB,lib/sqlalchemy/orm/state_changes.py,state_changes.py,python:S2737,LOW,MAINTAINABILITY,CODE_SMELL,Add logic to this except clause or eliminate it and rethrow the exception automatically.,191,5min
AZ4INX-xUdMD1-xUqsLv,lib/sqlalchemy/orm/strategies.py,strategies.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",239,0min
AZ4INX-xUdMD1-xUqsLw,lib/sqlalchemy/orm/strategies.py,strategies.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",739,0min
AZ4INX-xUdMD1-xUqsL8,lib/sqlalchemy/orm/strategies.py,strategies.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Replace unused local variable ""root_mapper"" with ""_"".",2276,5min
AZ4INX-xUdMD1-xUqsL9,lib/sqlalchemy/orm/strategies.py,strategies.py,python:S1226,LOW,RELIABILITY,BUG,Introduce a new variable or use its initial value before reassigning 'adapter'.,2313,5min
AZ4INX-xUdMD1-xUqsMB,lib/sqlalchemy/orm/strategies.py,strategies.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2607,0min
AZ4INX_EUdMD1-xUqsMu,lib/sqlalchemy/orm/strategy_options.py,strategy_options.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1458,0min
AZ4INX_EUdMD1-xUqsM0,lib/sqlalchemy/orm/strategy_options.py,strategy_options.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2374,0min
AZ4INX_EUdMD1-xUqsM1,lib/sqlalchemy/orm/strategy_options.py,strategy_options.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",2428,0min
AZ4INYAbUdMD1-xUqsQj,lib/sqlalchemy/orm/unitofwork.py,unitofwork.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",281,0min
AZ4INX_2UdMD1-xUqsPK,lib/sqlalchemy/orm/util.py,util.py,python:S1481,LOW,MAINTAINABILITY,CODE_SMELL,"Remove the unused local variable ""l"".",1765,5min
AZ4INYCGUdMD1-xUqsSq,lib/sqlalchemy/pool/base.py,base.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",1495,0min
AZ4INYB-UdMD1-xUqsSh,lib/sqlalchemy/pool/events.py,events.py,python:S117,LOW,MAINTAINABILITY,CODE_SMELL,"Rename this local variable ""Engine"" to match the regular expression ^[_a-z][a-z0-9_]*$.",67,2min
AZ4INX7cUdMD1-xUqsEz,lib/sqlalchemy/sql/annotation.py,annotation.py,python:S1226,LOW,RELIABILITY,BUG,Introduce a new variable or use its initial value before reassigning 'cls'.,271,5min
AZ4INX8GUdMD1-xUqsGP,lib/sqlalchemy/sql/base.py,base.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",328,0min
AZ4INX8GUdMD1-xUqsGR,lib/sqlalchemy/sql/base.py,base.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",844,0min
AZ4INX8GUdMD1-xUqsGS,lib/sqlalchemy/sql/base.py,base.py,python:S1135,LOW,MAINTAINABILITY,CODE_SMELL,"Complete the task associated to this ""TODO"" comment.",852,0min
